"COMMENT_ID","AUTHOR","DATE","CONTENT","CLASS"
"z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew","thevlogmasters Vlog, Challenges en nog veel meer!","2014-11-06T15:28:54","     Y ",0
"z12scr5ixnexwh2xa04civ3o3k25dr3wkfw","Freddie Barton","2014-11-06T15:31:35","CHECK MY CHANNEL FOR MY NEW SONG 'STATIC'!! YOU'LL LOVE IT!!",1
"z13actcqdm31slqqu04cctub4n2nw1swwy00k","Sean Ortiz","2014-11-06T16:48:02","Incmedia.org where the truth meets you.",1
"z13dvrmxorf0cnj0423rsfcjlxevgjwll","ZodexHD","2014-11-06T17:50:59","look at my channel i make minecraft pe lets play ",1
"z12oep2i2ybiyn0sy23tc1uptrmkhxbse","Andr3wco7","2014-11-06T17:59:30","I found out this song now",0
"z13huxgx5rikd13v422khjnjusyvzxx4c04","michelle clough","2014-11-06T18:00:04","2 BILLION!!!",0
"z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk","lebanonwarior1","2014-11-06T18:07:21","Song name??",0
"z13mebgjooulgzdkt23kzvlqjyrzx32n0","amine moha","2014-11-06T18:11:37","please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood",1
"z12tzt2pluixhpbs4221xveiiqafd3epw04","PacKmaN","2014-11-06T18:23:21","hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like",1
"z13udh04hqjeyney404cgloh0vbegbmgvq40k","fad lad","2014-11-06T18:24:19","http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ",1
"z13dtz1zzkagdromt230g5cqfsejstr3p","Digital Media Butterfly","2014-11-06T18:55:14","The most watched video on YouTube is Psys Gangnam Style, with 2.1  billion views. PSY - GANGNAM STYLE () M/V",0
"z12ox3a5vviky5ctq22nz1ewpo24wxyis04","JackTheLad","2014-11-06T19:00:11","Subscribe to me and I'll subscribe back!!!",1
"z13zy52aayqxsx5nr23curipvrretdy35","JoelR Ch","2014-11-06T19:28:25","http://flipagram.com/f/LUkA1QMrhF",1
"z12sitjpgyy3f5j2322iy1figqa4vnyja04","OverSpace33","2014-11-06T19:40:59","For Christmas Song visit my channel! ;)",1
"z12nejhigtr0tdvy504cgfcrhzvycxzin0k","Detroit Red Wings","2014-11-06T20:55:09","http://www.gofundme.com/gvr7xg",1
"z13chfswltzzyhys1234dvkb3r2ien0ld","DirtySouthFlorida3","2014-11-06T22:00:58","Subscribe to me i subscribe back!!!! Plus i have a nice ass lol",1
"z12tul0onm20hffur22qxhs5mvijddfj404","David Boček","2014-11-06T22:40:49","https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ",1
"z121hjrymmf2jh4rf04cjrybiyfotjmof1g","Jackal James","2014-11-06T22:53:08","https://soundcloud.com/jackal-and-james/wrap-up-the-night",1
"z120wncjevujt1aju04cff4b1yfcvhrbpis","Goran Theboss","2014-11-06T23:16:52","https://www.surveymonkey.com/s/CVHMKLT",1
"z124y1czouyechz4j04citox1mn1wz5pmos0k","YoungBrothersRecords","2014-11-06T23:22:32","Please give us a chance and check out the new music video on our channel!  You won't be disappointed.",1
"z12yu11xyumitzpho04cix1y3zn3ijrpcm40k","Chinsoman Films","2014-11-07T01:22:02","Please subscribe to me",1
"z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a","Moymoy Palaboy","2014-11-07T01:24:27","This is the best, funny and viral video of history (youtube) THE TRUE",0
"z13neh044nq2wn0o404citkh2taufzqxuz40k","Mason Sieverding","2014-11-07T01:50:10","Please check out my vidios",1
"z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k","VIP 2NEXO","2014-11-07T02:02:02","OPPA GANGNAM STYLE!!!",0
"z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04","Gaming 101","2014-11-07T04:13:47","The funny thing is, 1,700,000,000 of the views are spam bots. I mean c'mon  2 BILLION views? BS!",0
"z131xnjjtqeyh5dy304cfhm50vagttfyemg0k","Chack Jason","2014-11-07T04:39:08","OPPA &lt;3",0
"z122dfb5htjxgpbot04cdj1aikatybbjsb0","Kitts Hausman","2014-11-07T04:48:01","It's so funny it's awesomeness lol aaaaaaa sexy lada",0
"z133xzqp3ubgyf2ko22osxkrfzvbd5b2y","TheInfectedDoge Gameplay","2014-11-07T05:04:28","most viewed video in the world",0
"z122srjbvovwzxg0522yd1i4ty3kznxqs04","Warrdrew","2014-11-07T07:46:57","I'm here to check the views.. holy shit",0
"z13lezboqn35jtqlm23mcpgp3tjbghmvk","Parssa Alimadad","2014-11-07T07:54:13","Dear person reading this, You are beautiful and loving Have a great day",0
"z132yfjb1q2aupnvp224it3zdlfgebvxy04","Adrian Skalak","2014-11-07T08:19:37","http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN",1
"z12av324qzztf5tan04ci1kycxbnf3u4f4g","BeatBoxBaaa","2014-11-07T09:04:08","Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE",1
"z12aillowmuftn5l022cv3hwbofjctgch","Cool Ong","2014-11-07T09:55:39","The Guy in the yellow suit kinda looks like Jae-suk ",0
"z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k","Uroš Slemenjak","2014-11-07T12:08:13","People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)",1
"z130xbcwfnj5vlskv23airsxqqfqvhl5504","Adam Mudd","2014-11-07T12:16:08","How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111",0
"z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k","Cromwell John Pascual","2014-11-07T12:51:06","WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!",0
"z12mx3zj3pqigd3nb23xtpzwnriczf0zo04","Starfire003","2014-11-07T12:58:57","OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this",0
"z12afdtaypuat3t5s04ccv4g4xe1elvbcdw","Lindsay Wofford","2014-11-07T13:12:45","What is he saying?!?!?!?!?!?!?!?$? ",0
"z123gh5o1pibgntf222einrisrfasnha104","Romeo Sweeney","2014-11-07T13:33:12","this has so many views",0
"z13xgr1w3oeycnszq04cihybwtimi3vqc40","Thanh Phong","2014-11-07T13:48:31","OMG over 2 billion views!",0
"z13mc51qfqeozdpun23kgri5kzjnjpitj","Callum Barr","2014-11-07T13:49:41","Subscribe to me plz plz plz plz plz plZ ",1
"z13yeb25wmevhpg3s22chjtxoszvgxxxl04","funtimekid1199","2014-11-07T14:11:41","http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market",1
"z13qgpqwlqbgj5jqy04cgnjqruv0gpdaino0k","css403","2014-11-07T14:25:48","i am 2,126,492,636 viewer :D",0
"z12wjxmyvzr1yps4d04cfrexyorisrfqpc0","Dovydas Baranauskas","2014-11-07T14:29:19","https://www.tsu.co/Aseris get money here !",1
"z13cc1abmqz5cjpkc223ybzavyibznjey","전광용","2014-11-07T15:14:48","Fantastic!",0
"z121eftbimqgy1p5504cjx24tpvbjrpisnc0k","sagar basnet","2014-11-07T15:31:25","The population of world is more than 7 billion",0
"z121yttbfpyxw1dya04cgtq4clasebvoib4","Vitor Belliny","2014-11-07T15:43:29","2.126.521.750  views!!!!!!!!!!!!!!!!!",0
"z130zp15xof5db0x204cfv55awj1wl3aipc0k","Gianpaolo T","2014-11-07T15:58:09","Wow 23 min ago",0
"z12ufrszxq3zstw0r22yfbipvqvaypold","josson 64","2014-11-07T15:58:57","SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"z12lsp3pnmqlirwwk04cepijkvrustgbcgs","Isuzu","2014-11-07T16:38:47","P E A C E  &amp;  L O V E  ! !",0
"z12iubmp2mv1txfsy235vb2xdqirufcp304","jayson calzado","2014-11-07T17:03:01","How can this music video get 2 billion views while im the only one watching  here on earth?????? lol",0
"z12kyn0qjzzzur2ai04cg5szenjxdrorp4w","O sábio das 7 eras","2014-11-07T17:06:48","Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?",1
"z13ccrthzkqdhl0ia04cjvobvtmafbd53ow0k","Pro Video","2014-11-07T17:53:51","subscribe to me :) ",1
"z13rwrwppmyugtzco23xzjswqmrzilyxw04","Vepi road to TIx","2014-11-07T17:54:36","Still the best. :D",0
"z12iircxtsjpwvqbd04chjzbemjtj5kohxg0k","Bert Dionne","2014-11-07T18:05:40","The most liked video on YouTube...",0
"z12twf5qnmr2vhzsp23nzvn43uekgp4hq04","no honesty","2014-11-07T18:11:06","Still watching this 2 years later? ",0
"z124g1oy2wfitb3tw23bw1po2ozhurojq04","LaunchPad Mad","2014-11-07T18:11:56","Hello! I'm kind of new to Youtube, And soon i'm soon going to be making  Launchpad Video's! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-",1
"z13dibpi3raby5evk22yzhfwuli2hnj0t","Aj Riberal","2014-11-07T18:52:29","Lol...I dunno how this joke gets a lot of likes, but whatever. xD",0
"z13ajrybhwehvxctd22xjvnjvvfig1mai04","SRK FAN","2014-11-07T19:18:25","2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~",0
"z12xczhjizrzuhvlp22gh3apkrasg3ggt04","Ben Stalker","2014-11-07T19:27:45","GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*",0
"z13zv3phsxnput04k04cdnkw4svghdnas4c","xxxTheMikeTxxx","2014-11-07T19:33:03","Will this song ever reach 7 Billion Views?",0
"z134d5hbckywylmj404cgnlo3kysfhsjoeg","Kemal Kurtoglu","2014-11-07T19:33:46","Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.",1
"z130vjpadznpiv44x04cgd1ooljghlzg0es","ahmed khalifa","2014-11-07T19:45:26","Hello all 29.24% earth population of the world, hope your having a great  day :)",0
"z13rdtkxmnfsdptlc22qwryhlsrfslcht04","Adele Lupei","2014-11-07T19:47:06","Is this the video that started the whole ""got my dick stuck in an elevator""  excuse thing? ",0
"z12hidxilpv4uduvf23jdjp4nleeulehc04","Daniel Istrati","2014-11-07T19:47:16","Can anyone sub to my channel? :D",1
"z12sjrqiurm3sd4rh04chz4oplrmhzmgzmg0k","Stronzo Chicheritr","2014-11-07T20:01:15","prehistoric song..has been",0
"z13sw1fapx2dijgv323dur5rcyz3urnut","none dies virgin life fucks us all","2014-11-07T20:05:35","You think you're smart?        Headbutt your face.",0
"z12di5a51quhttio304cirdpnvroex14jfg","JakeFrostMiner Palanca","2014-11-07T20:12:11","DISLIKE.. Now one knows REAL music - ex. Enimen ",0
"z13wj1pgwlfjjjn4d04cilo5nwnhsbdavzg0k","Tee Tee","2014-11-07T20:16:51","Loool nice song funny how no one understands (me) and we love it",0
"z13pfnrxuyelivdoz04cgdx4esa2dxeymck","Oopsthenameistoolong Oh well","2014-11-07T20:18:19","Like if you came here too see how many views this song has.",0
"z13wf3fztpfffjoit04chjaxhkurtf1oh5g","witsnow roxiie","2014-11-07T20:45:32","We pray for you Little Psy ",0
"z132fb4jenqfv5x2r23swfmiyrafyf5ue","johan gade","2014-11-07T21:06:36","''Little Psy, only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3",0
"z13oc52ihn22tfz3n231vv4bvxrujn0f0","2666playboy","2014-11-07T21:39:21"," Follow me on Instagram. _chris_cz  ",1
"z12rd3vqqsjydb35a04cfxi4kprfxruh5ew","Melissa Harmon","2014-11-07T22:01:04","how is this shit still relevant ",0
"z12ffbi4hyauctqeg22livra0kzjcjffv","Eddie Murphy","2014-11-07T22:19:03","LOL this shit never gets old",0
"z130i3yaexrmtxyic04ccnk5hwvfs33as0c","Alucard Hellsing","2014-11-07T22:21:29","What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )",0
"z13welx54xa4irprk04cfljw0o3gcnkrxzg0k","John Plaatt","2014-11-07T22:22:29","On 0:02 u can see the camera man on his glasses....",0
"z13whrhzczjfx5ozo04chrtiyzunjjewwlk0k","YOU ARE NOW WASTING SECONDS OF YOUR LIFE BY READING THIS LONG STUPID NAME WHICH MAKES NO SENSE!","2014-11-07T22:41:04","this comment is wrong",0
"z13iwppp5kf4gnyxn04cjns5kzn4xd0qdwk0k","juanmanuel cespedes","2014-11-07T22:59:13","i hate this music. fucking singer and every koean chainise ana US sucks me dick.",0
"z13wtr2yssezhdaqa04cjvbody3qwjhpwk00k","Kirill Nazarethian","2014-11-07T22:59:37","2:05. Hahahahah ",0
"z130dbmz2ourjtupz04chhjrpunwcr4yjrs0k","King uzzy","2014-11-07T23:19:08","Can we reach 3 billion views by December 2014? ",0
"z12jy1tw0unnhhdnh23yyvyhjsnljxhf4","Gio D.","2014-11-07T23:23:54","Dumb Guy: Why is there 2 billion views when there are 7 million people on  earth??? Also, I know what 1+1 equals! 1+1=1! I am a smartie pants",0
"z124inzqgoyeh33uw23iibficv2kuf2nx","anthony Jennings","2014-11-07T23:26:04","People Who Say That ""This Song Is Too Old Now, There's No Point Of  Listening To It"" Suck. Just Stfu And Enjoy The Music. So, Your Mom Is Old  Too But You Still Listen To Her Right?....",0
"z13vc32olxm2znkjz04cd35gnozjebqhlig","TheLegitBroz","2014-11-08T00:26:35","The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.",0
"z12xgnu4zmroi1vuu221wtihjlbjw3owv04","mindaugux","2014-11-08T00:36:31","why I dont see any comments but mine?:/",0
"z12denip3u2dyzqte23ytjoqdsieizlta","Bert Ernie","2014-11-08T00:45:40","this jap is such a piece of shit. he is such a worthless fish head. i dont  know how any one likes this dumb untanlted gook. this isnt even fucken  music. this is so fucking sad that this is even such thing. people are so  fucked up.",0
"z133gnr5wmi1idj0y22delw4knabhvwtq","Tabby Ghani","2014-11-08T01:28:58","I remember when everyone was obsessed with Gangnam Style ",0
"z12aezowoqbjf3sn223hc1xrita3f3oz404","UKz DoleSnacher","2014-11-08T02:18:42","Remove This video its wank",0
"z12tulsausq0ebatg22iy5cwzrvegr2ls","JD COKE","2014-11-08T02:24:02","It's so hard, sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor, only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ",1
"z12zjdapzmexcbnsu23qgphzyubsihwsu","Joaco Remis","2014-11-08T02:29:17","Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""",0
"z125vpqb2rb1jbxun234evvr1patybvww04","TheRogueScorpion","2014-11-08T02:45:12","MANY MEMORIES...........",0
"z12eex1wzu2ky35en22wfpswwxjqynsus","John Schmidt","2014-11-08T02:58:48","why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube",0
"z12cu5vhuw2ccfvdi22ecpvobuiof1yat04","Sean Deko","2014-11-08T03:08:58","2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song",0
"z13sfdopwvmpcfo3023cj3w54q30ftk1x","Nikolay Tekuchev","2014-11-08T03:09:11","This video is so cool, again and again!",0
"z133gjpr2ybqthyjt04cjjhrtwucsxw4tpk0k","PinkyThePuppyProductions","2014-11-08T03:11:40","I am now going to voyage to the first comment...      Tell my family I loved them. ",0
"z12pcbng1m2shlgkp23ki1izwkreylid3","Sev3617","2014-11-08T03:15:09","How did THIS Video in all of YouTube get this many views and likes? Why  Gangnam style? I don't have a problem with it, i just don't understand the  phenomena behind it, it's just like any other random music video out  there. ",0
"z12ts1xbpzv4sfrsd23rfbjourjgcj5mo","Gema LR","2014-11-08T03:26:51","With the korean girl more slut and bitch : Hyuna :'33",0
"z12wuz2qqnawe50js04cejpzosrzdr0r1k40k","Dana Matich","2014-11-08T03:32:55","Hey guys! Check this out: Kollektivet - Don't be slappin' my penis!  I  think that they deserve much more credit than they receive.",1
"z12dddjgvrnvtxkni22gsfdzqmu2z1qmm","Angela Flemming","2014-11-08T03:46:33","Still a very fun music video to watch! ",0
"z133jzxzav2gw5lq504cgrnx3lbgulw5onc0k","itzquiffer","2014-11-08T03:47:23","C'mon 3 billion views!!!!!!!!",0
"z13awjrbcpyhinimp23nwztqlrucvdio404","The Bibliophile Flautist","2014-11-08T03:49:38","Hey everyone, I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!",1
"z133tllzkmb0wthup235c5qovo3xzdzqr04","Wilfredo Latorre","2014-11-08T04:02:29","Hey I think I know what where dealing with here!!!! I have some theories of  how this could've gotten 2billion hits!! 1. This was mabey made in korea and its realy popular there so they were  stuck watching this over and over again. 2. Over 2billion people have access to the Internet, including youtube, and  the numbers are rising, by 2017 half of the populatoin will be connected. 3. Hackers In Korea may have loved it so much they rised it to 2billion  hits to make it more popular.  4. The song was featured in a just dance game, on multiple mp3s, and been  seen on concerts and even on new years eve event in 2012, so just by seeing  those you mabey adding more hits to this video. 5. You are complaining to much on how the heck this has 2b hits.",0
"z13shj4wpmflidcxc04ce5f4vlqdyzjowso0k","Tornike Noniashvili","2014-11-08T04:08:09","subscribe my chanel",1
"z13fgt5wtsf3znibb04cgrfgasztuv5q5wk0k","Diana Roque","2014-11-08T04:43:22","THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg",0
"z122ybty1la4dbrz304cgnoh1knkiv0odfg","bruno jovao","2014-11-08T04:51:38","LoL",0
"z135cxegbufxdviso23kgn4rqmbvwxyqp04","Spencer Clark","2014-11-08T05:29:26","If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.",0
"z13ucxdzemugi1v5n04ccjloko25drfb4js","Haley Harmicar","2014-11-08T05:35:42","9 year olds be like, 'How does this have 2 billion views when there are  only 3 people in the world'",0
"z12mfnjahrvcgjh4004cdf3buuzshjsrzhw","Kincaid Liebenberg","2014-11-08T05:36:38","PSY is a good guy",0
"z12cwnzbunaji14ah04cf3jizmzpz3igxj4","CHILD","2014-11-08T05:46:31","WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING",0
"z12vzdda5z3jvliop04cc535ayybt3mwthc","CustomerService GM","2014-11-08T05:52:30","https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl",1
"z13axbnqtxfrc3ncc23xxp2wivqbgx43o","sahil samal","2014-11-08T06:28:01","1 millioon dislikesssssssssssssssssssssssssssssssss.............",0
"z13csxapuz2ggji2n23dsfhobq30yhle1","Doris Chew","2014-11-08T06:29:16","The little PSY is suffering Brain Tumor and only has 6 more months to live.  Please pray to him and the best lucks.",0
"z13qe1myote4hhwox04chrdxbv30dhraerc0k","hunter braddock","2014-11-08T06:36:41","For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.",0
"z12duvqj2ozihjxzr04cffmhekeyzbkql20","Arrestme11","2014-11-08T06:50:39","How stupid humanity is",0
"z13fib54ilj0ix3ln23cy5h41xi0hduex","The O'dowd Crowd","2014-11-08T06:53:38","Come and watch my video it is called the odowd crowd zombie movie part 1 ",1
"z12qfjubxk2iftnwk04chp5amsmmuvpwh5w","FaceTheFacts","2014-11-08T07:07:44","You know a song sucks dick when you need to use google translate to know  what the fuck its saying!",0
"z12ttjopmofst1gpp04cc5ezywjrwntjrc0","x Judda","2014-11-08T07:19:29","We get it, you came here for the views... ",0
"z12wz33h0vbdcdel022hu3npdufjjx2mv","Kelsey bolley","2014-11-08T07:25:39","Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO",0
"z12th3fqdqq5yn0tq23rzboi3wb4tft0y","Markus Mairhofer","2014-11-08T08:49:47","Hey, join me on ts, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer",1
"z13nw3lhgt2nf5wwe04cdlx5iyaydznrve0","Wert Walleet","2014-11-08T09:15:22","This song is great there are 2,127,315,950 views wow",0
"z13ytrypzmmxwrqsw22hfhf4ivbot5w2q","Hollz C","2014-11-08T09:17:52","I'm watching this in 2014",0
"z12ivx14lye5szr4k04cddnhuujytfhz4v00k","The Silhouette","2014-11-08T09:25:51","Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...",0
"z124elbgazqmuhvs5230ut14uta5irenh","Agarra Mela","2014-11-08T09:32:14","how does this video have 2,127,322,484 views if there are only 7 million  people on earth?",0
"z12dcrdpiky1w3oia04chrvgxpmuzjv4gcw","Tedi Foto","2014-11-08T09:33:30","What my gangnam style",0
